Sample,Value
7121,5.49644
7122,5.49385
7123,5.49126
7124,5.48867
7125,5.48610
7126,5.48353
7127,5.48096
7128,5.47841
7129,5.47586
7130,5.47331
7131,5.47078
7132,5.46825
7133,5.46572
7134,5.46321
7135,5.46070
7136,5.45819
7137,5.45570
7138,5.45321
7139,5.45073
7140,5.44825
7141,5.44578
7142,5.44332
7143,5.44086
7144,5.43841
7145,5.43597
7146,5.43353
7147,5.43111
7148,5.42868
7149,5.42627
7150,5.42386
7151,5.42146
7152,5.41906
7153,5.41667
7154,5.41429
7155,5.41192
7156,5.40955
7157,5.40719
7158,5.40483
7159,5.40248
7160,5.40014
7161,5.39781
7162,5.39548
7163,5.39316
7164,5.39084
7165,5.38854
7166,5.38624
7167,5.38394
7168,5.38166
7169,5.37937
7170,5.37710
7171,5.37483
7172,5.37257
7173,5.37032
7174,5.36807
7175,5.36583
7176,5.36360
7177,5.36137
7178,5.35915
7179,5.35694
7180,5.35474
7181,5.35254
7182,5.35034
7183,5.34816
7184,5.34598
7185,5.34381
7186,5.34164
7187,5.33948
7188,5.33733
7189,5.33519
7190,5.33305
7191,5.33092
7192,5.32879
7193,5.32667
7194,5.32456
7195,5.32246
7196,5.32036
7197,5.31827
7198,5.31618
7199,5.31411
7200,5.31204
7201,6.04989
7202,5.30792
7203,5.30587
7204,5.30382
7205,5.30179
7206,5.29976
7207,5.29773
7208,5.29572
7209,5.29371
7210,5.29170
7211,5.28971
7212,5.28772
7213,5.28574
7214,5.28376
7215,5.28179
7216,5.27983
7217,5.27788
7218,5.27593
7219,5.27399
7220,5.27205
7221,5.27012
7222,5.26820
7223,5.26629
7224,5.26438
7225,5.26248
7226,5.26059
7227,5.25870
7228,5.25682
7229,5.25495
7230,5.25308
7231,5.25122
7232,5.24937
7233,5.24752
7234,5.24568
7235,5.24385
7236,5.24202
7237,5.24020
7238,5.23839
7239,5.23659
7240,5.23479
7241,5.23300
7242,5.23121
7243,5.22943
7244,5.22766
7245,5.22590
7246,5.22414
7247,5.22239
7248,5.22065
7249,5.21891
7250,5.21718
7251,5.21545
7252,5.21374
7253,5.21203
7254,5.21032
7255,5.20863
7256,5.20694
7257,5.20526
7258,5.20358
7259,5.20191
7260,5.20025
7261,5.19859
7262,5.19695
7263,5.19530
7264,5.19367
7265,5.19204
7266,5.19042
7267,5.18881
7268,5.18720
7269,5.18560
7270,5.18400
7271,5.18242
7272,5.18084
7273,5.17926
7274,5.17770
7275,5.17614
7276,5.17459
7277,5.17304
7278,5.17150
7279,5.16997
7280,5.16844
7281,5.16693
7282,5.16541
7283,5.16391
7284,5.16241
7285,5.16092
7286,5.15944
7287,5.15796
7288,5.15649
7289,5.15502
7290,5.15357
7291,5.15212
7292,5.15067
7293,5.14924
7294,5.14781
7295,5.14638
7296,5.14497
7297,5.14356
7298,5.14216
7299,5.14076
7300,5.13937
7301,0.91591
7302,5.13662
7303,5.13525
7304,5.13389
7305,5.13254
7306,5.13119
7307,5.12985
7308,5.12851
7309,5.12719
7310,5.12587
7311,5.12455
7312,5.12325
7313,5.12195
7314,5.12066
7315,5.11937
7316,5.11809
7317,5.11682
7318,5.11556
7319,5.11430
7320,5.11305
7321,5.11180
7322,5.11056
7323,5.10933
7324,5.10811
7325,5.10689
7326,5.10568
7327,5.10448
7328,5.10328
7329,5.10209
7330,5.10091
7331,5.09974
7332,5.09857
7333,5.09741
7334,5.09625
7335,5.09510
7336,5.09396
7337,5.09283
7338,5.09170
7339,5.09058
7340,5.08946
7341,5.08836
7342,5.08726
7343,5.08616
7344,5.08508
7345,5.08400
7346,5.08293
7347,5.08186
7348,5.08080
7349,5.07975
7350,5.07870
7351,5.07767
7352,5.07663
7353,5.07561
7354,5.07459
7355,5.07358
7356,5.07258
7357,5.07158
7358,5.07059
7359,5.06961
7360,5.06863
7361,5.06766
7362,5.06670
7363,5.06574
7364,5.06479
7365,5.06385
7366,5.06292
7367,5.06199
7368,5.06107
7369,5.06015
7370,5.05925
7371,5.05835
7372,5.05745
7373,5.05657
7374,5.05569
7375,5.05481
7376,5.05395
7377,5.05309
7378,5.05224
7379,5.05139
7380,5.05055
7381,5.04972
7382,5.04889
7383,5.04808
7384,5.04727
7385,5.04646
7386,5.04566
7387,5.04487
7388,5.04409
7389,5.04331
7390,5.04254
7391,5.04178
7392,5.04103
7393,5.04028
7394,5.03953
7395,5.03880
7396,5.03807
7397,5.03735
7398,5.03663
7399,5.03593
7400,5.03523
7401,4.46026
7402,5.03385
7403,5.03317
7404,5.03249
7405,5.03183
7406,5.03117
7407,5.03051
7408,5.02987
7409,5.02923
7410,5.02860
7411,5.02797
7412,5.02735
7413,5.02674
7414,5.02614
7415,5.02554
7416,5.02495
7417,5.02437
7418,5.02379
7419,5.02322
7420,5.02266
7421,5.02210
7422,5.02155
7423,5.02101
7424,5.02048
7425,5.01995
7426,5.01943
7427,5.01891
7428,5.01841
7429,5.01790
7430,5.01741
7431,5.01692
7432,5.01644
7433,5.01597
7434,5.01550
7435,5.01505
7436,5.01459
7437,5.01415
7438,5.01371
7439,5.01328
7440,5.01285
7441,5.01243
7442,5.01202
7443,5.01162
7444,5.01122
7445,5.01083
7446,5.01045
7447,5.01007
7448,5.00970
7449,5.00934
7450,5.00898
7451,5.00864
7452,5.00829
7453,5.00796
7454,5.00763
7455,5.00731
7456,5.00699
7457,5.00669
7458,5.00639
7459,5.00609
7460,5.00581
7461,5.00553
7462,5.00525
7463,5.00499
7464,5.00473
7465,5.00448
7466,5.00423
7467,5.00399
7468,5.00376
7469,5.00354
7470,5.00332
7471,5.00311
7472,5.00291
7473,5.00271
7474,5.00252
7475,5.00234
7476,5.00216
7477,5.00199
7478,5.00183
7479,5.00167
7480,5.00152
7481,5.00138
7482,5.00125
7483,5.00112
7484,5.00100
7485,5.00088
7486,5.00078
7487,5.00068
7488,5.00058
7489,5.00050
7490,5.00042
7491,5.00035
7492,5.00028
7493,5.00022
7494,5.00017
7495,5.00012
7496,5.00009
7497,5.00006
7498,5.00003
7499,5.00001
7500,5.00000
7501,13.24837
7502,5.00000
7503,5.00001
7504,5.00003
7505,5.00006
7506,5.00009
7507,5.00012
7508,5.00017
7509,5.00022
7510,5.00028
7511,5.00035
7512,5.00042
7513,5.00050
7514,5.00058
7515,5.00068
7516,5.00078
7517,5.00088
7518,5.00100
7519,5.00112
7520,5.00125
7521,5.00138
7522,5.00152
7523,5.00167
7524,5.00183
7525,5.00199
7526,5.00216
7527,5.00234
7528,5.00252
7529,5.00271
7530,5.00291
7531,5.00311
7532,5.00332
7533,5.00354
7534,5.00376
7535,5.00399
7536,5.00423
7537,5.00448
7538,5.00473
7539,5.00499
7540,5.00525
7541,5.00553
7542,5.00581
7543,5.00609
7544,5.00639
7545,5.00669
7546,5.00699
7547,5.00731
7548,5.00763
7549,5.00796
7550,5.00829
7551,5.00864
7552,5.00898
7553,5.00934
7554,5.00970
7555,5.01007
7556,5.01045
7557,5.01083
7558,5.01122
7559,5.01162
7560,5.01202
7561,5.01243
7562,5.01285
7563,5.01328
7564,5.01371
7565,5.01415
7566,5.01459
7567,5.01505
7568,5.01550
7569,5.01597
7570,5.01644
7571,5.01692
7572,5.01741
7573,5.01790
7574,5.01841
7575,5.01891
7576,5.01943
7577,5.01995
7578,5.02048
7579,5.02101
7580,5.02155
7581,5.02210
7582,5.02266
7583,5.02322
7584,5.02379
7585,5.02437
7586,5.02495
7587,5.02554
7588,5.02614
7589,5.02674
7590,5.02735
7591,5.02797
7592,5.02860
7593,5.02923
7594,5.02987
7595,5.03051
7596,5.03117
7597,5.03183
7598,5.03249
7599,5.03317
7600,5.03385
7601,-4.65705
7602,5.03523
7603,5.03593
7604,5.03663
7605,5.03735
7606,5.03807
7607,5.03880
7608,5.03953
7609,5.04028
7610,5.04103
7611,5.04178
7612,5.04254
7613,5.04331
7614,5.04409
7615,5.04487
7616,5.04566
7617,5.04646
7618,5.04727
7619,5.04808
7620,5.04889
7621,5.04972
7622,5.05055
7623,5.05139
7624,5.05224
7625,5.05309
7626,5.05395
7627,5.05481
7628,5.05569
7629,5.05657
7630,5.05745
7631,5.05835
7632,5.05925
7633,5.06015
7634,5.06107
7635,5.06199
7636,5.06292
7637,5.06385
7638,5.06479
7639,5.06574
7640,5.06670
7641,5.06766
7642,5.06863
7643,5.06961
7644,5.07059
7645,5.07158
7646,5.07258
7647,5.07358
7648,5.07459
7649,5.07561
7650,5.07663
7651,5.07767
7652,5.07870
7653,5.07975
7654,5.08080
7655,5.08186
7656,5.08293
7657,5.08400
7658,5.08508
7659,5.08616
7660,5.08726
7661,5.08836
7662,5.08946
7663,5.09058
7664,5.09170
7665,5.09283
7666,5.09396
7667,5.09510
7668,5.09625
7669,5.09741
7670,5.09857
7671,5.09974
7672,5.10091
7673,5.10209
7674,5.10328
7675,5.10448
7676,5.10568
7677,5.10689
7678,5.10811
7679,5.10933
7680,5.11056
7681,5.11180
7682,5.11305
7683,5.11430
7684,5.11556
7685,5.11682
7686,5.11809
7687,5.11937
7688,5.12066
7689,5.12195
7690,5.12325
7691,5.12455
7692,5.12587
7693,5.12719
7694,5.12851
7695,5.12985
7696,5.13119
7697,5.13254
7698,5.13389
7699,5.13525
7700,5.13662
7701,-1.26261
7702,5.13937
7703,5.14076
7704,5.14216
7705,5.14356
7706,5.14497
7707,5.14638
7708,5.14781
7709,5.14924
7710,5.15067
7711,5.15212
7712,5.15357
7713,5.15502
7714,5.15649
7715,5.15796
7716,5.15944
7717,5.16092
7718,5.16241
7719,5.16391
7720,5.16541
7721,5.16693
7722,5.16844
7723,5.16997
7724,5.17150
7725,5.17304
7726,5.17459
7727,5.17614
7728,5.17770
7729,5.17926
7730,5.18084
7731,5.18242
7732,5.18400
7733,5.18560
7734,5.18720
7735,5.18881
7736,5.19042
7737,5.19204
7738,5.19367
7739,5.19530
7740,5.19695
7741,5.19859
7742,5.20025
7743,5.20191
7744,5.20358
7745,5.20526
7746,5.20694
7747,5.20863
7748,5.21032
7749,5.21203
7750,5.21374
7751,5.21545
7752,5.21718
7753,5.21891
7754,5.22065
7755,5.22239
7756,5.22414
7757,5.22590
7758,5.22766
7759,5.22943
7760,5.23121
7761,5.23300
7762,5.23479
7763,5.23659
7764,5.23839
7765,5.24020
7766,5.24202
7767,5.24385
7768,5.24568
7769,5.24752
7770,5.24937
7771,5.25122
7772,5.25308
7773,5.25495
7774,5.25682
7775,5.25870
7776,5.26059
7777,5.26248
7778,5.26438
7779,5.26629
7780,5.26820
7781,5.27012
7782,5.27205
7783,5.27399
7784,5.27593
7785,5.27788
7786,5.27983
7787,5.28179
7788,5.28376
7789,5.28574
7790,5.28772
7791,5.28971
7792,5.29170
7793,5.29371
7794,5.29572
7795,5.29773
7796,5.29976
7797,5.30179
7798,5.30382
7799,5.30587
7800,5.30792
7801,10.31887
7802,5.31204
7803,5.31411
7804,5.31618
7805,5.31827
7806,5.32036
7807,5.32246
7808,5.32456
7809,5.32667
7810,5.32879
7811,5.33092
7812,5.33305
7813,5.33519
7814,5.33733
7815,5.33948
7816,5.34164
7817,5.34381
7818,5.34598
7819,5.34816
7820,5.35034
7821,5.35254
7822,5.35474
7823,5.35694
7824,5.35915
7825,5.36137
7826,5.36360
7827,5.36583
7828,5.36807
7829,5.37032
7830,5.37257
7831,5.37483
7832,5.37710
7833,5.37937
7834,5.38166
7835,5.38394
7836,5.38624
7837,5.38854
7838,5.39084
7839,5.39316
7840,5.39548
7841,5.39781
7842,5.40014
7843,5.40248
7844,5.40483
7845,5.40719
7846,5.40955
7847,5.41192
7848,5.41429
7849,5.41667
7850,5.41906
7851,5.42146
7852,5.42386
7853,5.42627
7854,5.42868
7855,5.43111
7856,5.43353
7857,5.43597
7858,5.43841
7859,5.44086
7860,5.44332
7861,5.44578
7862,5.44825
7863,5.45073
7864,5.45321
7865,5.45570
7866,5.45819
7867,5.46070
7868,5.46321
7869,5.46572
7870,5.46825
7871,5.47078
7872,5.47331
7873,5.47586
7874,5.47841
7875,5.48096
7876,5.48353
7877,5.48610
7878,5.48867
7879,5.49126
7880,5.49385
7881,5.49644
7882,5.49905
7883,5.50166
7884,5.50428
7885,5.50690
7886,5.50953
7887,5.51217
7888,5.51481
7889,5.51746
7890,5.52012
7891,5.52278
7892,5.52546
7893,5.52813
7894,5.53082
7895,5.53351
7896,5.53621
7897,5.53891
7898,5.54162
7899,5.54434
7900,5.54706
7901,10.12419
7902,5.55253
7903,5.55528
7904,5.55803
7905,5.56079
7906,5.56355
7907,5.56632
7908,5.56910
7909,5.57188
7910,5.57468
7911,5.57747
7912,5.58028
7913,5.58309
7914,5.58591
7915,5.58873
7916,5.59156
7917,5.59440
7918,5.59725
7919,5.60010
7920,5.60296
7921,5.60582
7922,5.60869
7923,5.61157
7924,5.61446
7925,5.61735
7926,5.62025
7927,5.62315
7928,5.62606
7929,5.62898
7930,5.63190
7931,5.63484
7932,5.63777
7933,5.64072
7934,5.64367
7935,5.64663
7936,5.64959
7937,5.65256
7938,5.65554
7939,5.65853
7940,5.66152
7941,5.66452
7942,5.66752
7943,5.67053
7944,5.67355
7945,5.67657
7946,5.67961
7947,5.68264
7948,5.68569
7949,5.68874
7950,5.69180
7951,5.69486
7952,5.69793
7953,5.70101
7954,5.70409
7955,5.70718
7956,5.71028
7957,5.71339
7958,5.71650
7959,5.71961
7960,5.72274
7961,5.72587
7962,5.72901
7963,5.73215
7964,5.73530
7965,5.73846
7966,5.74162
7967,5.74479
7968,5.74797
7969,5.75115
7970,5.75434
7971,5.75754
7972,5.76074
7973,5.76395
7974,5.76717
7975,5.77039
7976,5.77362
7977,5.77686
7978,5.78010
7979,5.78335
7980,5.78661
7981,5.78987
7982,5.79314
7983,5.79642
7984,5.79970
7985,5.80299
7986,5.80628
7987,5.80959
7988,5.81290
7989,5.81621
7990,5.81953
7991,5.82286
7992,5.82620
7993,5.82954
7994,5.83289
7995,5.83624
7996,5.83960
7997,5.84297
7998,5.84635
7999,5.84973
8000,5.85312
8001,7.79070
8002,5.85991
8003,5.86332
8004,5.86673
8005,5.87015
8006,5.87358
8007,5.87702
8008,5.88046
8009,5.88390
8010,5.88736
8011,5.89082
8012,5.89428
8013,5.89776
8014,5.90124
8015,5.90472
8016,5.90822
8017,5.91172
8018,5.91522
8019,5.91873
8020,5.92225
8021,5.92578
8022,5.92931
8023,5.93285
8024,5.93640
8025,5.93995
8026,5.94351
8027,5.94707
8028,5.95064
8029,5.95422
8030,5.95781
8031,5.96140
8032,5.96499
8033,5.96860
8034,5.97221
8035,5.97583
8036,5.97945
8037,5.98308
8038,5.98672
8039,5.99036
8040,5.99401
8041,5.99767
8042,6.00133
8043,6.00500
8044,6.00867
8045,6.01236
8046,6.01604
8047,6.01974
8048,6.02344
8049,6.02715
8050,6.03087
8051,6.03459
8052,6.03831
8053,6.04205
8054,6.04579
8055,6.04954
8056,6.05329
8057,6.05705
8058,6.06082
8059,6.06459
8060,6.06837
8061,6.07216
8062,6.07595
8063,6.07975
8064,6.08356
8065,6.08737
8066,6.09119
8067,6.09501
8068,6.09884
8069,6.10268
8070,6.10653
8071,6.11038
8072,6.11423
8073,6.11810
8074,6.12197
8075,6.12585
8076,6.12973
8077,6.13362
8078,6.13752
8079,6.14142
8080,6.14533
8081,6.14924
8082,6.15317
8083,6.15709
8084,6.16103
8085,6.16497
8086,6.16892
8087,6.17287
8088,6.17683
8089,6.18080
8090,6.18478
8091,6.18876
8092,6.19274
8093,6.19674
8094,6.20073
8095,6.20474
8096,6.20875
8097,6.21277
8098,6.21680
8099,6.22083
8100,6.22487
8101,14.12655
8102,6.23296
8103,6.23702
8104,6.24108
8105,6.24515
8106,6.24923
8107,6.25331
8108,6.25740
8109,6.26150
8110,6.26560
8111,6.26971
8112,6.27382
8113,6.27795
8114,6.28207
8115,6.28621
8116,6.29035
8117,6.29450
8118,6.29865
8119,6.30281
8120,6.30698
8121,6.31115
8122,6.31533
8123,6.31951
8124,6.32371
8125,6.32790
8126,6.33211
8127,6.33632
8128,6.34054
8129,6.34476
8130,6.34899
8131,6.35323
8132,6.35747
8133,6.36172
8134,6.36597
8135,6.37024
8136,6.37451
8137,6.37878
8138,6.38306
8139,6.38735
8140,6.39164
8141,6.39594
8142,6.40025
8143,6.40456
8144,6.40888
8145,6.41321
8146,6.41754
8147,6.42188
8148,6.42622
8149,6.43057
8150,6.43493
8151,6.43929
8152,6.44366
8153,6.44804
8154,6.45242
8155,6.45681
8156,6.46121
8157,6.46561
8158,6.47002
8159,6.47443
8160,6.47885
8161,6.48328
8162,6.48771
8163,6.49215
8164,6.49660
8165,6.50105
8166,6.50551
8167,6.50997
8168,6.51445
8169,6.51892
8170,6.52341
8171,6.52790
8172,6.53239
8173,6.53690
8174,6.54141
8175,6.54592
8176,6.55044
8177,6.55497
8178,6.55950
8179,6.56405
8180,6.56859
8181,6.57315
8182,6.57770
8183,6.58227
8184,6.58684
8185,6.59142
8186,6.59601
8187,6.60060
8188,6.60519
8189,6.60980
8190,6.61441
8191,6.61902
8192,6.62364
8193,6.62827
8194,6.63291
8195,6.63755
8196,6.64220
8197,6.64685
8198,6.65151
8199,6.65618
8200,6.66085
8201,2.23354
8202,6.67021
8203,6.67490
8204,6.67960
8205,6.68430
8206,6.68901
8207,6.69373
8208,6.69845
8209,6.70318
8210,6.70791
8211,6.71266
8212,6.71740
8213,6.72216
8214,6.72692
8215,6.73168
8216,6.73645
8217,6.74123
8218,6.74602
8219,6.75081
8220,6.75560
8221,6.76041
8222,6.76522
8223,6.77003
8224,6.77486
8225,6.77968
8226,6.78452
8227,6.78936
8228,6.79420
8229,6.79906
8230,6.80392
8231,6.80878
8232,6.81365
8233,6.81853
8234,6.82341
8235,6.82830
8236,6.83320
8237,6.83810
8238,6.84301
8239,6.84793
8240,6.85285
8241,6.85778
8242,6.86271
8243,6.86765
8244,6.87259
8245,6.87755
8246,6.88250
8247,6.88747
8248,6.89244
8249,6.89741
8250,6.90240
8251,6.90739
8252,6.91238
8253,6.91738
8254,6.92239
8255,6.92740
8256,6.93242
8257,6.93745
8258,6.94248
8259,6.94752
8260,6.95256
8261,6.95761
8262,6.96267
8263,6.96773
8264,6.97280
8265,6.97787
8266,6.98296
8267,6.98804
8268,6.99314
8269,6.99824
8270,7.00334
8271,7.00845
8272,7.01357
8273,7.01869
8274,7.02382
8275,7.02896
8276,7.03410
8277,7.03925
8278,7.04440
8279,7.04956
8280,7.05473
8281,7.05990
8282,7.06508
8283,7.07027
8284,7.07546
8285,7.08065
8286,7.08586
8287,7.09107
8288,7.09628
8289,7.10150
8290,7.10673
8291,7.11196
8292,7.11720
8293,7.12245
8294,7.12770
8295,7.13296
8296,7.13822
8297,7.14349
8298,7.14877
8299,7.15405
8300,7.15934
8301,-1.16468
8302,7.16993
8303,7.17524
8304,7.18055
8305,7.18587
8306,7.19119
8307,7.19652
8308,7.20186
8309,7.20720
8310,7.21255
8311,7.21791
8312,7.22327
8313,7.22863
8314,7.23401
8315,7.23939
8316,7.24477
8317,7.25016
8318,7.25556
8319,7.26096
8320,7.26637
8321,7.27178
8322,7.27721
8323,7.28263
8324,7.28806
8325,7.29350
8326,7.29895
8327,7.30440
8328,7.30986
8329,7.31532
8330,7.32079
8331,7.32626
8332,7.33174
8333,7.33723
8334,7.34272
8335,7.34822
8336,7.35373
8337,7.35924
8338,7.36475
8339,7.37028
8340,7.37581
8341,7.38134
8342,7.38688
8343,7.39243
8344,7.39798
8345,7.40354
8346,7.40910
8347,7.41467
8348,7.42025
8349,7.42583
8350,7.43142
8351,7.43701
8352,7.44261
8353,7.44822
8354,7.45383
8355,7.45945
8356,7.46507
8357,7.47070
8358,7.47634
8359,7.48198
8360,7.48763
8361,7.49328
8362,7.49894
8363,7.50461
8364,7.51028
8365,7.51596
8366,7.52164
8367,7.52733
8368,7.53302
8369,7.53873
8370,7.54443
8371,7.55014
8372,7.55586
8373,7.56159
8374,7.56732
8375,7.57305
8376,7.57880
8377,7.58455
8378,7.59030
8379,7.59606
8380,7.60182
8381,7.60760
8382,7.61337
8383,7.61916
8384,7.62495
8385,7.63074
8386,7.63654
8387,7.64235
8388,7.64816
8389,7.65398
8390,7.65981
8391,7.66564
8392,7.67147
8393,7.67731
8394,7.68316
8395,7.68902
8396,7.69488
8397,7.70074
8398,7.70661
8399,7.71249
8400,7.71837
8401,17.01489
8402,7.73016
8403,7.73606
8404,7.74196
8405,7.74787
8406,7.75379
8407,7.75972
8408,7.76565
8409,7.77158
8410,7.77752
8411,7.78347
8412,7.78942
8413,7.79538
8414,7.80135
8415,7.80732
8416,7.81329
8417,7.81927
8418,7.82526
8419,7.83126
8420,7.83725
8421,7.84326
8422,7.84927
8423,7.85529
8424,7.86131
8425,7.86734
8426,7.87337
8427,7.87941
8428,7.88546
8429,7.89151
8430,7.89756
8431,7.90363
8432,7.90970
8433,7.91577
8434,7.92185
8435,7.92794
8436,7.93403
8437,7.94013
8438,7.94623
8439,7.95234
8440,7.95845
8441,7.96457
8442,7.97070
8443,7.97683
8444,7.98297
8445,7.98911
8446,7.99526
8447,8.00141
8448,8.00757
8449,8.01374
8450,8.01991
8451,8.02609
8452,8.03227
8453,8.03846
8454,8.04466
8455,8.05086
8456,8.05706
8457,8.06328
8458,8.06949
8459,8.07572
8460,8.08194
8461,8.08818
8462,8.09442
8463,8.10067
8464,8.10692
8465,8.11317
8466,8.11944
8467,8.12571
8468,8.13198
8469,8.13826
8470,8.14455
8471,8.15084
8472,8.15714
8473,8.16344
8474,8.16975
8475,8.17606
8476,8.18238
8477,8.18871
8478,8.19504
8479,8.20137
8480,8.20772
8481,8.21406
8482,8.22042
8483,8.22678
8484,8.23314
8485,8.23951
8486,8.24589
8487,8.25227
8488,8.25866
8489,8.26505
8490,8.27145
8491,8.27785
8492,8.28426
8493,8.29068
8494,8.29710
8495,8.30353
8496,8.30996
8497,8.31640
8498,8.32284
8499,8.32929
8500,8.33574
8501,15.99422
8502,8.34867
8503,8.35514
8504,8.36162
8505,8.36810
8506,8.37459
8507,8.38108
8508,8.38758
8509,8.39409
8510,8.40060
8511,8.40711
8512,8.41363
8513,8.42016
8514,8.42669
8515,8.43323
8516,8.43978
8517,8.44632
8518,8.45288
8519,8.45944
8520,8.46601
8521,8.47258
8522,8.47915
8523,8.48574
8524,8.49233
8525,8.49892
8526,8.50552
8527,8.51212
8528,8.51873
8529,8.52535
8530,8.53197
8531,8.53860
8532,8.54523
8533,8.55187
8534,8.55851
8535,8.56516
8536,8.57181
8537,8.57847
8538,8.58514
8539,8.59181
8540,8.59849
8541,8.60517
8542,8.61186
8543,8.61855
8544,8.62525
8545,8.63195
8546,8.63866
8547,8.64537
8548,8.65209
8549,8.65882
8550,8.66555
8551,8.67229
8552,8.67903
8553,8.68578
8554,8.69253
8555,8.69929
8556,8.70605
8557,8.71282
8558,8.71960
8559,8.72638
8560,8.73316
8561,8.73995
8562,8.74675
8563,8.75355
8564,8.76036
8565,8.76717
8566,8.77399
8567,8.78081
8568,8.78764
8569,8.79448
8570,8.80132
8571,8.80816
8572,8.81501
8573,8.82187
8574,8.82873
8575,8.83560
8576,8.84247
8577,8.84935
8578,8.85623
8579,8.86312
8580,8.87001
8581,8.87691
8582,8.88381
8583,8.89072
8584,8.89764
8585,8.90456
8586,8.91149
8587,8.91842
8588,8.92535
8589,8.93230
8590,8.93924
8591,8.94620
8592,8.95315
8593,8.96012
8594,8.96709
8595,8.97406
8596,8.98104
8597,8.98803
8598,8.99502
8599,9.00201
8600,9.00901
8601,16.54460
8602,9.02303
8603,9.03005
8604,9.03707
8605,9.04410
8606,9.05113
8607,9.05817
8608,9.06521
8609,9.07226
8610,9.07931
8611,9.08637
8612,9.09344
8613,9.10051
8614,9.10758
8615,9.11466
8616,9.12175
8617,9.12884
8618,9.13594
8619,9.14304
8620,9.15014
8621,9.15726
8622,9.16437
8623,9.17150
8624,9.17862
8625,9.18576
8626,9.19290
8627,9.20004
8628,9.20719
8629,9.21434
8630,9.22150
8631,9.22867
8632,9.23584
8633,9.24301
8634,9.25019
8635,9.25738
8636,9.26457
8637,9.27176
8638,9.27897
8639,9.28617
8640,9.29338
8641,9.30060
8642,9.30782
8643,9.31505
8644,9.32228
8645,9.32952
8646,9.33676
8647,9.34401
8648,9.35127
8649,9.35852
8650,9.36579
8651,9.37306
8652,9.38033
8653,9.38761
8654,9.39489
8655,9.40218
8656,9.40948
8657,9.41678
8658,9.42408
8659,9.43139
8660,9.43871
8661,9.44603
8662,9.45336
8663,9.46069
8664,9.46802
8665,9.47536
8666,9.48271
8667,9.49006
8668,9.49742
8669,9.50478
8670,9.51215
8671,9.51952
8672,9.52690
8673,9.53428
8674,9.54167
8675,9.54906
8676,9.55646
8677,9.56386
8678,9.57127
8679,9.57868
8680,9.58610
8681,9.59352
8682,9.60095
8683,9.60838
8684,9.61582
8685,9.62326
8686,9.63071
8687,9.63817
8688,9.64562
8689,9.65309
8690,9.66056
8691,9.66803
8692,9.67551
8693,9.68299
8694,9.69048
8695,9.69798
8696,9.70548
8697,9.71298
8698,9.72049
8699,9.72801
8700,9.73552
8701,2.53635
8702,9.75058
8703,9.75811
8704,9.76565
8705,9.77320
8706,9.78075
8707,9.78830
8708,9.79586
8709,9.80343
8710,9.81100
8711,9.81857
8712,9.82615
8713,9.83373
8714,9.84132
8715,9.84892
8716,9.85652
8717,9.86412
8718,9.87173
8719,9.87935
8720,9.88697
8721,9.89459
8722,9.90222
8723,9.90986
8724,9.91750
8725,9.92514
8726,9.93279
8727,9.94044
8728,9.94810
8729,9.95577
8730,9.96344
8731,9.97111
8732,9.97879
8733,9.98647
8734,9.99416
8735,10.00186
8736,10.00956
8737,10.01726
8738,10.02497
8739,10.03268
8740,10.04040
8741,10.04813
8742,10.05585
8743,10.06359
8744,10.07133
8745,10.07907
8746,10.08682
8747,10.09457
8748,10.10233
8749,10.11009
8750,10.11786
8751,10.12563
8752,10.13341
8753,10.14119
8754,10.14898
8755,10.15677
8756,10.16457
8757,10.17237
8758,10.18018
8759,10.18799
8760,10.19580
8761,10.20363
8762,10.21145
8763,10.21928
8764,10.22712
8765,10.23496
8766,10.24280
8767,10.25066
8768,10.25851
8769,10.26637
8770,10.27424
8771,10.28211
8772,10.28998
8773,10.29786
8774,10.30574
8775,10.31363
8776,10.32153
8777,10.32942
8778,10.33733
8779,10.34524
8780,10.35315
8781,10.36107
8782,10.36899
8783,10.37692
8784,10.38485
8785,10.39279
8786,10.40073
8787,10.40867
8788,10.41663
8789,10.42458
8790,10.43254
8791,10.44051
8792,10.44848
8793,10.45645
8794,10.46443
8795,10.47242
8796,10.48041
8797,10.48840
8798,10.49640
8799,10.50440
8800,10.51241
8801,7.59702
8802,10.52844
8803,10.53647
8804,10.54449
8805,10.55253
8806,10.56056
8807,10.56860
8808,10.57665
8809,10.58470
8810,10.59276
8811,10.60082
8812,10.60888
8813,10.61695
8814,10.62502
8815,10.63310
8816,10.64119
8817,10.64928
8818,10.65737
8819,10.66547
8820,10.67357
8821,10.68168
8822,10.68979
8823,10.69790
8824,10.70602
8825,10.71415
8826,10.72228
8827,10.73042
8828,10.73856
8829,10.74670
8830,10.75485
8831,10.76300
8832,10.77116
8833,10.77932
8834,10.78749
8835,10.79566
8836,10.80384
8837,10.81202
8838,10.82021
8839,10.82840
8840,10.83659
8841,10.84479
8842,10.85300
8843,10.86121
8844,10.86942
8845,10.87764
8846,10.88586
8847,10.89409
8848,10.90232
8849,10.91056
8850,10.91880
8851,10.92704
8852,10.93529
8853,10.94355
8854,10.95181
8855,10.96007
8856,10.96834
8857,10.97661
8858,10.98489
8859,10.99317
8860,11.00146
8861,11.00975
8862,11.01804
8863,11.02635
8864,11.03465
8865,11.04296
8866,11.05127
8867,11.05959
8868,11.06791
